"";"SG_UF_MUN";"CO_MUN_GEO";"NO_MUN";"CO_UF"
"4755";"SE";2806305;"SANTA LUZIA DO ITANHY";31
"4756";"SE";2806404;"SANTANA DO SAO FRANCISCO";31
"4757";"SE";2806503;"SANTA ROSA DE LIMA";31
"4758";"SE";2805109;"PEDRINHAS";31
"4759";"SE";2802700;"ILHA DAS FLORES";31
"4760";"SE";2802809;"INDIAROBA";31
"4761";"SE";2802908;"ITABAIANA";31
"4762";"SE";2803005;"ITABAIANINHA";31
"4763";"SE";2803104;"ITABI";31
"4764";"SE";2803203;"ITAPORANGA D'AJUDA";31
"4765";"SE";2803302;"JAPARATUBA";31
"4766";"SE";2803401;"JAPOATA";31
"4767";"SE";2803500;"LAGARTO";31
"4768";"SE";2803609;"LARANJEIRAS";31
"4769";"SE";2803708;"MACAMBIRA";31
"4770";"SE";2807600;"UMBAUBA";31
"4771";"SE";2806602;"SANTO AMARO DAS BROTAS";31
"4772";"SE";2802601;"GRACHO CARDOSO";31
"4773";"SE";2803807;"MALHADA DOS BOIS";31
"4774";"SE";2803906;"MALHADOR";31
"4775";"SE";2804003;"MARUIM";31
"4776";"SE";2804102;"MOITA BONITA";31
"4777";"SE";2804201;"MONTE ALEGRE DE SERGIPE";31
"4778";"SE";2804300;"MURIBECA";31
"4779";"SE";2802205;"FEIRA NOVA";31
"4780";"SE";2802304;"FREI PAULO";31
"4781";"SE";2805505;"POCO VERDE";31
"4782";"SE";2802106;"ESTANCIA";31
"4783";"SE";2805703;"PROPRIA";31
"4784";"SE";2805406;"POCO REDONDO";31
"4785";"SE";2805604;"PORTO DA FOLHA";31
"4786";"SP";3415806;"FLORA RICA";41
"4787";"SP";3415905;"FLOREAL";41
"4788";"SP";3408900;"CAIABU";41
"4789";"SP";3415707;"FERRAZ DE VASCONCELOS";41
"4790";"SP";3408801;"CAFELANDIA";41
"4791";"SP";3416309;"FRANCISCO MORATO";41
"4792";"SP";3415657;"FERNAO";41
"4793";"SP";3408702;"CACONDE";41
"4794";"SP";3411102;"CATANDUVA";41
"4795";"SP";3416002;"FLORIDA PAULISTA";41
"4796";"SP";3416101;"FLORINIA";41
"4797";"SP";3416200;"FRANCA";41
"4798";"SP";3411201;"CATIGUA";41
"4799";"SP";3409304;"CAJOBI";41
"4800";"SP";3415608;"FERNANDO PRESTES";41
"4801";"SP";3411003;"CASTILHO";41
"4802";"SP";3409254;"CAJATI";41
"4803";"SP";3412506;"COROADOS";41
"4804";"SP";3409007;"CAIEIRAS";41
"4805";"SP";3409106;"CAIUA";41
"4806";"SP";3412407;"CORDEIROPOLIS";41
"4807";"SP";3410302;"CAPELA DO ALTO";41
"4808";"SP";3410401;"CAPIVARI";41
"4809";"SP";3409403;"CAJURU";41
"4810";"SP";3409205;"CAJAMAR";41
"4811";"SP";3410708;"CARDOSO";41
"4812";"SP";3410807;"CASA BRANCA";41
"4813";"SP";3410906;"CASSIA DOS COQUEIROS";41
"4814";"SP";3408603;"CACHOEIRA PAULISTA";41
"4815";"SP";3409809;"CAMPOS NOVOS PAULISTA";41
"4816";"SP";3409908;"CANANEIA";41
"4817";"SP";3412605;"CORONEL MACEDO";41
"4818";"SP";3412704;"CORUMBATAI";41
"4819";"SP";3412803;"COSMOPOLIS";41
"4820";"SP";3412902;"COSMORAMA";41
"4821";"SP";3413009;"COTIA";41
"4822";"SP";3413108;"CRAVINHOS";41
"4823";"SP";3413207;"CRISTAIS PAULISTA";41
"4824";"SP";3409452;"CAMPINA DO MONTE ALEGRE";41
"4825";"SP";3409502;"CAMPINAS";41
"4826";"SP";3409601;"CAMPO LIMPO PAULISTA";41
"4827";"SP";3409700;"CAMPOS DO JORDAO";41
"4828";"SP";3422406;"ITAPEVA";41
"4829";"SP";3422505;"ITAPEVI";41
"4830";"SP";3422604;"ITAPIRA";41
"4831";"SP";3422653;"ITAPIRAPUA PAULISTA";41
"4832";"SP";3411300;"CEDRAL";41
"4833";"SP";3411409;"CERQUEIRA CESAR";41
"4834";"SP";3410203;"CAPAO BONITO";41
"4835";"SP";3457006;"VOTORANTIM";41
"4836";"SP";3410500;"CARAGUATATUBA";41
"4837";"SP";3410609;"CARAPICUIBA";41
"4838";"SP";3457204;"CHAVANTES";41
"4839";"SP";3457303;"ESTIVA GERBI";41
"4840";"SP";3422307;"ITAPETININGA";41
"4841";"SP";3412308;"CONCHAS";41
"4842";"SP";3441703;"QUATA";41
"4843";"SP";3441802;"QUEIROZ";41
"4844";"SP";3441901;"QUELUZ";41
"4845";"SP";3442008;"QUINTANA";41
"4846";"SP";3442107;"RAFARD";41
"4847";"SP";3442206;"RANCHARIA";41
"4848";"SP";3442305;"REDENCAO DA SERRA";41
"4849";"SP";3442404;"REGENTE FEIJO";41
"4850";"SP";3442503;"REGINOPOLIS";41
"4851";"SP";3416408;"FRANCO DA ROCHA";41
"4852";"SP";3416507;"GABRIEL MONTEIRO";41
"4853";"SP";3416606;"GALIA";41
"4854";"SP";3416705;"GARCA";41
"4855";"SP";3416804;"GASTAO VIDIGAL";41
"4856";"SP";3416853;"GAVIAO PEIXOTO";41
"4857";"SP";3409957;"CANAS";41
"4858";"SP";3410005;"CANDIDO MOTA";41
"4859";"SP";3410104;"CANDIDO RODRIGUES";41
"4860";"SP";3410153;"CANITAR";41
"4861";"SP";3446702;"SANTA GERTRUDES";41
"4862";"SP";3446801;"SANTA ISABEL";41
"4863";"SP";3457105;"VOTUPORANGA";41
"4864";"SP";3457154;"ZACARIAS";41
"4865";"SP";3414601;"DUMONT";41
"4866";"SP";3414700;"ECHAPORA";41
"4867";"SP";3414809;"ELDORADO";41
"4868";"SP";3414908;"ELIAS FAUSTO";41
"4869";"SP";3414924;"ELISIARIO";41
"4870";"SP";3414957;"EMBAUBA";41
"4871";"SP";3415004;"EMBU";41
"4872";"SP";3415103;"EMBU-GUACU";41
"4873";"SP";3415129;"EMILIANOPOLIS";41
"4874";"SP";3415152;"ENGENHEIRO COELHO";41
"4875";"SP";3415186;"ESPIRITO SANTO DO PINHAL";41
"4876";"SP";3411706;"CHARQUEADA";41
"4877";"SP";3411904;"CLEMENTINA";41
"4878";"SP";3412001;"COLINA";41
"4879";"SP";3412100;"COLOMBIA";41
"4880";"SP";3412209;"CONCHAL";41
"4881";"SP";3415509;"FERNANDOPOLIS";41
"4882";"SP";3455307;"TURMALINA";41
"4883";"SP";3455356;"UBARANA";41
"4884";"SP";3455406;"UBATUBA";41
"4885";"SP";3455505;"UBIRAJARA";41
"4886";"SP";3455604;"UCHOA";41
"4887";"SP";3455703;"UNIAO PAULISTA";41
"4888";"SP";3455802;"URANIA";41
"4889";"SP";3455901;"URU";41
"4890";"SP";3456008;"URUPES";41
"4891";"SP";3456107;"VALENTIM GENTIL";41
"4892";"SP";3456206;"VALINHOS";41
"4893";"SP";3456305;"VALPARAISO";41
"4894";"SP";3456354;"VARGEM";41
"4895";"SP";3456404;"VARGEM GRANDE DO SUL";41
"4896";"SP";3456453;"VARGEM GRANDE PAULISTA";41
"4897";"SP";3456503;"VARZEA PAULISTA";41
"4898";"SP";3456602;"VERA CRUZ";41
"4899";"SP";3456701;"VINHEDO";41
"4900";"SP";3456800;"VIRADOURO";41
"4901";"SP";3456909;"VISTA ALEGRE DO ALTO";41
"4902";"SP";3456958;"VITORIA BRASIL";41
"4903";"SP";3421804;"ITAI";41
"4904";"SP";3421903;"ITAJOBI";41
"4905";"SP";3422000;"ITAJU";41
"4906";"SP";3422109;"ITANHAEM";41
"4907";"SP";3422158;"ITAOCA";41
"4908";"SP";3422208;"ITAPECERICA DA SERRA";41
"4909";"SP";3446900;"SANTA LUCIA";41
"4910";"SP";3447007;"SANTA MARIA DA SERRA";41
"4911";"SP";3447106;"SANTA MERCEDES";41
"4912";"SP";3400105;"ADAMANTINA";41
"4913";"SP";3422703;"ITAPOLIS";41
"4914";"SP";3422802;"ITAPORANGA";41
"4915";"SP";3411508;"CERQUILHO";41
"4916";"SP";3415194;"ESPIRITO SANTO DO TURVO";41
"4917";"SP";3415202;"ESTRELA D'OESTE";41
"4918";"SP";3415301;"ESTRELA DO NORTE";41
"4919";"SP";3415350;"EUCLIDES DA CUNHA PAULISTA";41
"4920";"SP";3415400;"FARTURA";41
"4921";"SP";3408504;"CACAPAVA";41
"4922";"SP";3423602;"ITIRAPINA";41
"4923";"SP";3423701;"ITIRAPUA";41
"4924";"SP";3423800;"ITOBI";41
"4925";"SP";3423909;"ITU";41
"4926";"SP";3424006;"ITUPEVA";41
"4927";"SP";3424105;"ITUVERAVA";41
"4928";"SP";3424204;"JABORANDI";41
"4929";"SP";3424303;"JABOTICABAL";41
"4930";"SP";3424402;"JACAREI";41
"4931";"SP";3424501;"JACI";41
"4932";"SP";3413306;"CRUZALIA";41
"4933";"SP";3413405;"CRUZEIRO";41
"4934";"SP";3413504;"CUBATAO";41
"4935";"SP";3413603;"CUNHA";41
"4936";"SP";3413702;"DESCALVADO";41
"4937";"SP";3413801;"DIADEMA";41
"4938";"SP";3413850;"DIRCE REIS";41
"4939";"SP";3413900;"DIVINOLANDIA";41
"4940";"SP";3414007;"DOBRADA";41
"4941";"SP";3414106;"DOIS CORREGOS";41
"4942";"SP";3414205;"DOLCINOPOLIS";41
"4943";"SP";3414304;"DOURADO";41
"4944";"SP";3414403;"DRACENA";41
"4945";"SP";3414502;"DUARTINA";41
"4946";"SP";3440408;"POPULINA";41
"4947";"SP";3440507;"PORANGABA";41
"4948";"SP";3440606;"PORTO FELIZ";41
"4949";"SP";3440705;"PORTO FERREIRA";41
"4950";"SP";3440754;"POTIM";41
"4951";"SP";3440804;"POTIRENDABA";41
"4952";"SP";3440853;"PRACINHA";41
"4953";"SP";3440903;"PRADOPOLIS";41
"4954";"SP";3441000;"PRAIA GRANDE";41
"4955";"SP";3441059;"PRATANIA";41
"4956";"SP";3411607;"CESARIO LANGE";41
"4957";"SP";3423107;"ITAQUAQUECETUBA";41
"4958";"SP";3423206;"ITARARE";41
"4959";"SP";3423305;"ITARIRI";41
"4960";"SP";3423404;"ITATIBA";41
"4961";"SP";3423503;"ITATINGA";41
"4962";"SP";3441653;"QUADRA";41
"4963";"SP";3444905;"SALES OLIVEIRA";41
"4964";"SP";3445001;"SALESOPOLIS";41
"4965";"SP";3445100;"SALMOURAO";41
"4966";"SP";3445159;"SALTINHO";41
"4967";"SP";3445209;"SALTO";41
"4968";"SP";3445308;"SALTO DE PIRAPORA";41
"4969";"SP";3445407;"SALTO GRANDE";41
"4970";"SP";3445506;"SANDOVALINA";41
"4971";"SP";3445605;"SANTA ADELIA";41
"4972";"SP";3445704;"SANTA ALBERTINA";41
"4973";"SP";3445803;"SANTA BARBARA D'OESTE";41
"4974";"SP";3446009;"SANTA BRANCA";41
"4975";"SP";3446108;"SANTA CLARA D'OESTE";41
"4976";"SP";3446207;"SANTA CRUZ DA CONCEICAO";41
"4977";"SP";3446256;"SANTA CRUZ DA ESPERANCA";41
"4978";"SP";3446306;"SANTA CRUZ DAS PALMEIRAS";41
"4979";"SP";3446405;"SANTA CRUZ DO RIO PARDO";41
"4980";"SP";3446504;"SANTA ERNESTINA";41
"4981";"SP";3446603;"SANTA FE DO SUL";41
"4982";"SP";3453658;"TAQUARAL";41
"4983";"SP";3453708;"TAQUARITINGA";41
"4984";"SP";3453807;"TAQUARITUBA";41
"4985";"SP";3453856;"TAQUARIVAI";41
"4986";"SP";3453906;"TARABAI";41
"4987";"SP";3453955;"TARUMA";41
"4988";"SP";3454003;"TATUI";41
"4989";"SP";3454102;"TAUBATE";41
"4990";"SP";3454201;"TEJUPA";41
"4991";"SP";3454300;"TEODORO SAMPAIO";41
"4992";"SP";3454409;"TERRA ROXA";41
"4993";"SP";3454508;"TIETE";41
"4994";"SP";3454607;"TIMBURI";41
"4995";"SP";3454656;"TORRE DE PEDRA";41
"4996";"SP";3441109;"PRESIDENTE ALVES";41
"4997";"SP";3441208;"PRESIDENTE BERNARDES";41
"4998";"SP";3441307;"PRESIDENTE EPITACIO";41
"4999";"SP";3441406;"PRESIDENTE PRUDENTE";41
"5000";"SP";3441505;"PRESIDENTE VENCESLAU";41
"5001";"SP";3441604;"PROMISSAO";41
"5002";"SP";3408405;"CABREUVA";41
"5003";"SP";3455208;"TURIUBA";41
"5004";"SP";3420103;"IGARAPAVA";41
"5005";"SP";3420202;"IGARATA";41
"5006";"SP";3420301;"IGUAPE";41
"5007";"SP";3420400;"ILHABELA";41
"5008";"SP";3420426;"ILHA COMPRIDA";41
"5009";"SP";3420442;"ILHA SOLTEIRA";41
"5010";"SP";3420509;"INDAIATUBA";41
"5011";"SP";3420608;"INDIANA";41
"5012";"SP";3420707;"INDIAPORA";41
"5013";"SP";3420806;"INUBIA PAULISTA";41
"5014";"SP";3420905;"IPAUSSU";41
"5015";"SP";3421002;"IPERO";41
"5016";"SP";3421101;"IPEUNA";41
"5017";"SP";3421150;"IPIGUA";41
"5018";"SP";3421200;"IPORANGA";41
"5019";"SP";3421309;"IPUA";41
"5020";"SP";3421408;"IRACEMAPOLIS";41
"5021";"SP";3421507;"IRAPUA";41
"5022";"SP";3421606;"IRAPURU";41
"5023";"SP";3421705;"ITABERA";41
"5024";"SP";3432843;"NOVA CANAA PAULISTA";41
"5025";"SP";3432868;"NOVA CASTILHO";41
"5026";"SP";3432900;"NOVA EUROPA";41
"5027";"SP";3433007;"NOVA GRANADA";41
"5028";"SP";3433106;"NOVA GUATAPORANGA";41
"5029";"SP";3433205;"NOVA INDEPENDENCIA";41
"5030";"SP";3433254;"NOVAIS";41
"5031";"SP";3433304;"NOVA LUZITANIA";41
"5032";"SP";3433403;"NOVA ODESSA";41
"5033";"SP";3433502;"NOVO HORIZONTE";41
"5034";"SP";3400204;"ADOLFO";41
"5035";"SP";3400303;"AGUAI";41
"5036";"SP";3422901;"ITAPUI";41
"5037";"SP";3423008;"ITAPURA";41
"5038";"SP";3437404;"PEREIRA BARRETO";41
"5039";"SP";3437503;"PEREIRAS";41
"5040";"SP";3437602;"PERUIBE";41
"5041";"SP";3437701;"PIACATU";41
"5042";"SP";3437800;"PIEDADE";41
"5043";"SP";3437909;"PILAR DO SUL";41
"5044";"SP";3438006;"PINDAMONHANGABA";41
"5045";"SP";3438105;"PINDORAMA";41
"5046";"SP";3438204;"PINHALZINHO";41
"5047";"SP";3438303;"PIQUEROBI";41
"5048";"SP";3438501;"PIQUETE";41
"5049";"SP";3438600;"PIRACAIA";41
"5050";"SP";3438709;"PIRACICABA";41
"5051";"SP";3438808;"PIRAJU";41
"5052";"SP";3438907;"PIRAJUI";41
"5053";"SP";3424600;"JACUPIRANGA";41
"5054";"SP";3424709;"JAGUARIUNA";41
"5055";"SP";3424808;"JALES";41
"5056";"SP";3424907;"JAMBEIRO";41
"5057";"SP";3425003;"JANDIRA";41
"5058";"SP";3442602;"REGISTRO";41
"5059";"SP";3442701;"RESTINGA";41
"5060";"SP";3442800;"RIBEIRA";41
"5061";"SP";3442909;"RIBEIRAO BONITO";41
"5062";"SP";3443006;"RIBEIRAO BRANCO";41
"5063";"SP";3443105;"RIBEIRAO CORRENTE";41
"5064";"SP";3443204;"RIBEIRAO DO SUL";41
"5065";"SP";3443238;"RIBEIRAO DOS INDIOS";41
"5066";"SP";3443253;"RIBEIRAO GRANDE";41
"5067";"SP";3443303;"RIBEIRAO PIRES";41
"5068";"SP";3443402;"RIBEIRAO PRETO";41
"5069";"SP";3443501;"RIVERSUL";41
"5070";"SP";3443600;"RIFAINA";41
"5071";"SP";3443709;"RINCAO";41
"5072";"SP";3443808;"RINOPOLIS";41
"5073";"SP";3443907;"RIO CLARO";41
"5074";"SP";3444004;"RIO DAS PEDRAS";41
"5075";"SP";3444103;"RIO GRANDE DA SERRA";41
"5076";"SP";3444202;"RIOLANDIA";41
"5077";"SP";3444251;"ROSANA";41
"5078";"SP";3444301;"ROSEIRA";41
"5079";"SP";3444400;"RUBIACEA";41
"5080";"SP";3444509;"RUBINEIA";41
"5081";"SP";3444608;"SABINO";41
"5082";"SP";3444707;"SAGRES";41
"5083";"SP";3444806;"SALES";41
"5084";"SP";3451900;"SEVERINIA";41
"5085";"SP";3452007;"SILVEIRAS";41
"5086";"SP";3452106;"SOCORRO";41
"5087";"SP";3452205;"SOROCABA";41
"5088";"SP";3452304;"SUD MENNUCCI";41
"5089";"SP";3452403;"SUMARE";41
"5090";"SP";3452502;"SUZANO";41
"5091";"SP";3452551;"SUZANAPOLIS";41
"5092";"SP";3452601;"TABAPUA";41
"5093";"SP";3452700;"TABATINGA";41
"5094";"SP";3452809;"TABOAO DA SERRA";41
"5095";"SP";3452908;"TACIBA";41
"5096";"SP";3453005;"TAGUAI";41
"5097";"SP";3453104;"TAIACU";41
"5098";"SP";3453203;"TAIUVA";41
"5099";"SP";3453302;"TAMBAU";41
"5100";"SP";3453401;"TANABI";41
"5101";"SP";3453500;"TAPIRAI";41
"5102";"SP";3453609;"TAPIRATIBA";41
"5103";"SP";3417000;"GETULINA";41
"5104";"SP";3417109;"GLICERIO";41
"5105";"SP";3417208;"GUAICARA";41
"5106";"SP";3417307;"GUAIMBE";41
"5107";"SP";3417406;"GUAIRA";41
"5108";"SP";3417505;"GUAPIACU";41
"5109";"SP";3417604;"GUAPIARA";41
"5110";"SP";3417703;"GUARA";41
"5111";"SP";3417802;"GUARACAI";41
"5112";"SP";3417901;"GUARACI";41
"5113";"SP";3418008;"GUARANI D'OESTE";41
"5114";"SP";3418107;"GUARANTA";41
"5115";"SP";3418206;"GUARARAPES";41
"5116";"SP";3418305;"GUARAREMA";41
"5117";"SP";3454706;"TORRINHA";41
"5118";"SP";3454755;"TRABIJU";41
"5119";"SP";3454805;"TREMEMBE";41
"5120";"SP";3454904;"TRES FRONTEIRAS";41
"5121";"SP";3454953;"TUIUTI";41
"5122";"SP";3455000;"TUPA";41
"5123";"SP";3455109;"TUPI PAULISTA";41
"5124";"SP";3419006;"HERCULANDIA";41
"5125";"SP";3419055;"HOLAMBRA";41
"5126";"SP";3419071;"HORTOLANDIA";41
"5127";"SP";3419105;"IACANGA";41
"5128";"SP";3419204;"IACRI";41
"5129";"SP";3419253;"IARAS";41
"5130";"SP";3419303;"IBATE";41
"5131";"SP";3419402;"IBIRA";41
"5132";"SP";3419501;"IBIRAREMA";41
"5133";"SP";3419600;"IBITINGA";41
"5134";"SP";3419709;"IBIUNA";41
"5135";"SP";3419808;"ICEM";41
"5136";"SP";3419907;"IEPE";41
"5137";"SP";3420004;"IGARACU DO TIETE";41
"5138";"SP";3432306;"NATIVIDADE DA SERRA";41
"5139";"SP";3439509;"PITANGUEIRAS";41
"5140";"SP";3432405;"NAZARE PAULISTA";41
"5141";"SP";3432504;"NEVES PAULISTA";41
"5142";"SP";3432603;"NHANDEARA";41
"5143";"SP";3432702;"NIPOA";41
"5144";"SP";3432801;"NOVA ALIANCA";41
"5145";"SP";3432827;"NOVA CAMPINA";41
"5146";"SP";3440200;"PONTAL";41
"5147";"SP";3440259;"PONTALINDA";41
"5148";"SP";3440309;"PONTES GESTAL";41
"5149";"SP";3403158;"ARAPEI";41
"5150";"SP";3403208;"ARARAQUARA";41
"5151";"SP";3403307;"ARARAS";41
"5152";"SP";3450605;"SAO ROQUE";41
"5153";"SP";3450704;"SAO SEBASTIAO";41
"5154";"SP";3450803;"SAO SEBASTIAO DA GRAMA";41
"5155";"SP";3450902;"SAO SIMAO";41
"5156";"SP";3447205;"SANTANA DA PONTE PENSA";41
"5157";"SP";3447304;"SANTANA DE PARNAIBA";41
"5158";"SP";3400402;"AGUAS DA PRATA";41
"5159";"SP";3400501;"AGUAS DE LINDOIA";41
"5160";"SP";3400550;"AGUAS DE SANTA BARBARA";41
"5161";"SP";3400600;"AGUAS DE SAO PEDRO";41
"5162";"SP";3400709;"AGUDOS";41
"5163";"SP";3400758;"ALAMBARI";41
"5164";"SP";3400808;"ALFREDO MARCONDES";41
"5165";"SP";3400907;"ALTAIR";41
"5166";"SP";3401004;"ALTINOPOLIS";41
"5167";"SP";3401103;"ALTO ALEGRE";41
"5168";"SP";3401152;"ALUMINIO";41
"5169";"SP";3401202;"ALVARES FLORENCE";41
"5170";"SP";3401301;"ALVARES MACHADO";41
"5171";"SP";3401400;"ALVARO DE CARVALHO";41
"5172";"SP";3401509;"ALVINLANDIA";41
"5173";"SP";3401608;"AMERICANA";41
"5174";"SP";3439004;"PIRANGI";41
"5175";"SP";3439103;"PIRAPORA DO BOM JESUS";41
"5176";"SP";3439202;"PIRAPOZINHO";41
"5177";"SP";3439301;"PIRASSUNUNGA";41
"5178";"SP";3439400;"PIRATININGA";41
"5179";"SP";3428809;"MARACAI";41
"5180";"SP";3439608;"PLANALTO";41
"5181";"SP";3439707;"PLATINA";41
"5182";"SP";3439806;"POA";41
"5183";"SP";3439905;"POLONI";41
"5184";"SP";3440002;"POMPEIA";41
"5185";"SP";3440101;"PONGAI";41
"5186";"SP";3406607;"BIRITIBA-MIRIM";41
"5187";"SP";3406706;"BOA ESPERANCA DO SUL";41
"5188";"SP";3406805;"BOCAINA";41
"5189";"SP";3406904;"BOFETE";41
"5190";"SP";3407001;"BOITUVA";41
"5191";"SP";3407100;"BOM JESUS DOS PERDOES";41
"5192";"SP";3407159;"BOM SUCESSO DE ITARARE";41
"5193";"SP";3407209;"BORA";41
"5194";"SP";3407308;"BORACEIA";41
"5195";"SP";3407407;"BORBOREMA";41
"5196";"SP";3451009;"SAO VICENTE";41
"5197";"SP";3451108;"SARAPUI";41
"5198";"SP";3451207;"SARUTAIA";41
"5199";"SP";3451306;"SEBASTIANOPOLIS DO SUL";41
"5200";"SP";3451405;"SERRA AZUL";41
"5201";"SP";3451504;"SERRANA";41
"5202";"SP";3451603;"SERRA NEGRA";41
"5203";"SP";3451702;"SERTAOZINHO";41
"5204";"SP";3451801;"SETE BARRAS";41
"5205";"SP";3427405;"LUCELIA";41
"5206";"SP";3427504;"LUCIANOPOLIS";41
"5207";"SP";3427603;"LUIS ANTONIO";41
"5208";"SP";3427702;"LUIZIANIA";41
"5209";"SP";3427801;"LUPERCIO";41
"5210";"SP";3427900;"LUTECIA";41
"5211";"SP";3428007;"MACATUBA";41
"5212";"SP";3428106;"MACAUBAL";41
"5213";"SP";3428205;"MACEDONIA";41
"5214";"SP";3428304;"MAGDA";41
"5215";"SP";3428403;"MAIRINQUE";41
"5216";"SP";3428502;"MAIRIPORA";41
"5217";"SP";3428601;"MANDURI";41
"5218";"SP";3428700;"MARABA PAULISTA";41
"5219";"SP";3402101;"ANDRADINA";41
"5220";"SP";3428858;"MARAPOAMA";41
"5221";"SP";3428908;"MARIAPOLIS";41
"5222";"SP";3429005;"MARILIA";41
"5223";"SP";3416903;"GENERAL SALGADO";41
"5224";"SP";3406409;"BILAC";41
"5225";"SP";3406508;"BIRIGUI";41
"5226";"SP";3425607;"JOAO RAMALHO";41
"5227";"SP";3425706;"JOSE BONIFACIO";41
"5228";"SP";3425805;"JULIO MESQUITA";41
"5229";"SP";3425854;"JUMIRIM";41
"5230";"SP";3425904;"JUNDIAI";41
"5231";"SP";3426001;"JUNQUEIROPOLIS";41
"5232";"SP";3426100;"JUQUIA";41
"5233";"SP";3426209;"JUQUITIBA";41
"5234";"SP";3426308;"LAGOINHA";41
"5235";"SP";3426407;"LARANJAL PAULISTA";41
"5236";"SP";3407456;"BOREBI";41
"5237";"SP";3407506;"BOTUCATU";41
"5238";"SP";3418404;"GUARATINGUETA";41
"5239";"SP";3418503;"GUAREI";41
"5240";"SP";3418602;"GUARIBA";41
"5241";"SP";3418701;"GUARUJA";41
"5242";"SP";3418800;"GUARULHOS";41
"5243";"SP";3418859;"GUATAPARA";41
"5244";"SP";3418909;"GUZOLANDIA";41
"5245";"SP";3408207;"BURITIZAL";41
"5246";"SP";3408306;"CABRALIA PAULISTA";41
"5247";"SP";3431308;"MONTE ALTO";41
"5248";"SP";3431407;"MONTE APRAZIVEL";41
"5249";"SP";3431506;"MONTE AZUL PAULISTA";41
"5250";"SP";3431605;"MONTE CASTELO";41
"5251";"SP";3431704;"MONTEIRO LOBATO";41
"5252";"SP";3431803;"MONTE MOR";41
"5253";"SP";3431902;"MORRO AGUDO";41
"5254";"SP";3432009;"MORUNGABA";41
"5255";"SP";3432058;"MOTUCA";41
"5256";"SP";3432108;"MURUTINGA DO SUL";41
"5257";"SP";3432157;"NANTES";41
"5258";"SP";3432207;"NARANDIBA";41
"5259";"SP";3405906;"BATATAIS";41
"5260";"SP";3402200;"ANGATUBA";41
"5261";"SP";3425102;"JARDINOPOLIS";41
"5262";"SP";3425201;"JARINU";41
"5263";"SP";3425300;"JAU";41
"5264";"SP";3425409;"JERIQUARA";41
"5265";"SP";3425508;"JOANOPOLIS";41
"5266";"SP";3429203;"MARTINOPOLIS";41
"5267";"SP";3429302;"MATAO";41
"5268";"SP";3429401;"MAUA";41
"5269";"SP";3429500;"MENDONCA";41
"5270";"SP";3429609;"MERIDIANO";41
"5271";"SP";3429658;"MESOPOLIS";41
"5272";"SP";3429708;"MIGUELOPOLIS";41
"5273";"SP";3429807;"MINEIROS DO TIETE";41
"5274";"SP";3429906;"MIRACATU";41
"5275";"SP";3430003;"MIRA ESTRELA";41
"5276";"SP";3426506;"LAVINIA";41
"5277";"SP";3433601;"NUPORANGA";41
"5278";"SP";3433700;"OCAUCU";41
"5279";"SP";3433809;"OLEO";41
"5280";"SP";3433908;"OLIMPIA";41
"5281";"SP";3434005;"ONDA VERDE";41
"5282";"SP";3434104;"ORIENTE";41
"5283";"SP";3434203;"ORINDIUVA";41
"5284";"SP";3434302;"ORLANDIA";41
"5285";"SP";3434401;"OSASCO";41
"5286";"SP";3434500;"OSCAR BRESSANE";41
"5287";"SP";3434609;"OSVALDO CRUZ";41
"5288";"SP";3434708;"OURINHOS";41
"5289";"SP";3434757;"OUROESTE";41
"5290";"SP";3434807;"OURO VERDE";41
"5291";"SP";3434906;"PACAEMBU";41
"5292";"SP";3435002;"PALESTINA";41
"5293";"SP";3435101;"PALMARES PAULISTA";41
"5294";"SP";3435200;"PALMEIRA D'OESTE";41
"5295";"SP";3401707;"AMERICO BRASILIENSE";41
"5296";"SP";3401806;"AMERICO DE CAMPOS";41
"5297";"SP";3401905;"AMPARO";41
"5298";"SP";3402002;"ANALANDIA";41
"5299";"SP";3449003;"SAO FRANCISCO";41
"5300";"SP";3406003;"BAURU";41
"5301";"SP";3406102;"BEBEDOURO";41
"5302";"SP";3406201;"BENTO DE ABREU";41
"5303";"SP";3406300;"BERNARDINO DE CAMPOS";41
"5304";"SP";3406359;"BERTIOGA";41
"5305";"SP";3429104;"MARINOPOLIS";41
"5306";"SP";3402705;"APIAI";41
"5307";"SP";3402754;"ARACARIGUAMA";41
"5308";"SP";3402804;"ARACATUBA";41
"5309";"SP";3402903;"ARACOIABA DA SERRA";41
"5310";"SP";3403000;"ARAMINA";41
"5311";"SP";3403109;"ARANDU";41
"5312";"SP";3403356;"ARCO-IRIS";41
"5313";"SP";3403406;"AREALVA";41
"5314";"SP";3403505;"AREIAS";41
"5315";"SP";3403604;"AREIOPOLIS";41
"5316";"SP";3430102;"MIRANDOPOLIS";41
"5317";"SP";3426605;"LAVRINHAS";41
"5318";"SP";3426704;"LEME";41
"5319";"SP";3426803;"LENCOIS PAULISTA";41
"5320";"SP";3426902;"LIMEIRA";41
"5321";"SP";3427009;"LINDOIA";41
"5322";"SP";3427108;"LINS";41
"5323";"SP";3427207;"LORENA";41
"5324";"SP";3427256;"LOURDES";41
"5325";"SP";3427306;"LOUVEIRA";41
"5326";"SP";3404701;"BALBINOS";41
"5327";"SP";3404800;"BALSAMO";41
"5328";"SP";3404909;"BANANAL";41
"5329";"SP";3405005;"BARAO DE ANTONINA";41
"5330";"SP";3405104;"BARBOSA";41
