Ano;Mês;Município;"Valor FOB (US$)";"Quilograma Líquido"
2002;12;"Valinhos - SP";6155159;3511551
2002;12;"Vinhedo - SP";14605255;6841946
2002;11;"Artur Nogueira - SP";295780;167675
2002;11;"Campinas - SP";59035108;15051447
2002;11;"Cosmópolis - SP";2610146;303125
2002;11;"Engenheiro Coelho - SP";39450;252627
2002;11;"Holambra - SP";732797;182681
2002;11;"Hortolândia - SP";13876481;3488955
2002;11;"Indaiatuba - SP";12484939;6747152
2002;11;"Itatiba - SP";5379978;1351402
2002;11;"Jaguariúna - SP";88045241;3074151
2002;11;"Monte Mor - SP";5014514;357181
2002;11;"Morungaba - SP";317;24
2002;11;"Nova Odessa - SP";2613545;947462
2002;11;"Paulínia - SP";34899628;99784544
2002;11;"Pedreira - SP";5481;1102
2002;11;"Santa Bárbara d'Oeste - SP";2334281;152552
2002;11;"Santo Antônio de Posse - SP";42243;1510
2002;11;"Sumaré - SP";17907034;5584757
2002;11;"Valinhos - SP";5804226;3814699
2002;11;"Vinhedo - SP";15668653;6848962
2002;10;"Artur Nogueira - SP";213032;102991
2002;10;"Campinas - SP";71983314;37092665
2002;10;"Cosmópolis - SP";4446251;568461
2002;10;"Engenheiro Coelho - SP";42819;206070
2002;10;"Holambra - SP";187768;103144
2002;10;"Hortolândia - SP";18004782;2415443
2002;10;"Indaiatuba - SP";16222149;27288038
2002;10;"Itatiba - SP";6205499;1362907
2002;10;"Jaguariúna - SP";88496029;2967485
2002;10;"Monte Mor - SP";7016640;288014
2002;10;"Morungaba - SP";72307;9664
2002;10;"Nova Odessa - SP";6116985;1272611
2002;10;"Paulínia - SP";52922529;65718008
2002;10;"Pedreira - SP";68980;19271
2002;10;"Santa Bárbara d'Oeste - SP";1303251;156332
2002;10;"Santo Antônio de Posse - SP";1279959;10593964
2002;10;"Sumaré - SP";22318925;5842298
2002;10;"Valinhos - SP";6537386;3904228
2002;10;"Vinhedo - SP";16361345;6962978
2002;09;"Artur Nogueira - SP";234225;81598
2002;09;"Campinas - SP";68252069;25366706
2002;09;"Cosmópolis - SP";2594702;263835
2002;09;"Engenheiro Coelho - SP";339318;265764
2002;09;"Holambra - SP";290297;116723
2002;09;"Hortolândia - SP";19310536;3993671
2002;09;"Indaiatuba - SP";14494345;8509481
2002;09;"Itatiba - SP";5208523;713014
2002;09;"Jaguariúna - SP";85896429;441301
2002;09;"Monte Mor - SP";5653460;384497
2002;09;"Morungaba - SP";22441;24544
2002;09;"Nova Odessa - SP";2194361;661226
2002;09;"Paulínia - SP";48915745;60803602
2002;09;"Pedreira - SP";12806;1900
2002;09;"Santa Bárbara d'Oeste - SP";1839027;178712
2002;09;"Santo Antônio de Posse - SP";819919;6501742
2002;09;"Sumaré - SP";19477077;6428591
2002;09;"Valinhos - SP";6377398;2150337
2002;09;"Vinhedo - SP";14022763;5225535
2002;08;"Artur Nogueira - SP";158420;102049
2002;08;"Campinas - SP";73438984;24167775
2002;08;"Cosmópolis - SP";2695810;228693
2002;08;"Engenheiro Coelho - SP";80003;253307
2002;08;"Holambra - SP";396486;121786
2002;08;"Hortolândia - SP";15932336;2906413
2002;08;"Indaiatuba - SP";24522753;16625032
2002;08;"Itatiba - SP";8720313;924901
2002;08;"Jaguariúna - SP";78888220;2831665
2002;08;"Monte Mor - SP";10040297;584872
2002;08;"Morungaba - SP";166026;45811
2002;08;"Nova Odessa - SP";3030902;739132
2002;08;"Paulínia - SP";35083541;84042865
2002;08;"Pedreira - SP";10925;1530
2002;08;"Santa Bárbara d'Oeste - SP";3706615;451316
2002;08;"Santo Antônio de Posse - SP";840274;4142188
2002;08;"Sumaré - SP";23337519;7920723
2002;08;"Valinhos - SP";7331292;2459797
2002;08;"Vinhedo - SP";16251137;8089506
2002;07;"Artur Nogueira - SP";327829;119228
2002;07;"Campinas - SP";110531160;24849169
2002;07;"Cosmópolis - SP";4219912;311840
2002;07;"Engenheiro Coelho - SP";1144567;276471
2002;07;"Holambra - SP";573909;241835
2002;07;"Hortolândia - SP";25878252;4401820
2002;07;"Indaiatuba - SP";24551044;26307375
2002;07;"Itatiba - SP";6318816;1069815
2002;07;"Jaguariúna - SP";71229106;2169769
2002;07;"Monte Mor - SP";7277890;772253
2002;07;"Morungaba - SP";49386;2594
2002;07;"Nova Odessa - SP";3983480;1293520
2002;07;"Paulínia - SP";38156785;36636431
2002;07;"Pedreira - SP";59201;18763
2002;07;"Santa Bárbara d'Oeste - SP";5052929;382464
2002;07;"Santo Antônio de Posse - SP";348772;18116
2002;07;"Sumaré - SP";28086456;7527133
2002;07;"Valinhos - SP";9532093;4618549
2002;07;"Vinhedo - SP";26089021;7614854
2002;06;"Artur Nogueira - SP";146991;67401
2002;06;"Campinas - SP";72139992;12677698
2002;06;"Cosmópolis - SP";6432676;748958
2002;06;"Engenheiro Coelho - SP";41796;104197
2002;06;"Holambra - SP";181680;81232
2002;06;"Hortolândia - SP";27509247;4702283
2002;06;"Indaiatuba - SP";13232004;9709402
2002;06;"Itatiba - SP";4715656;952828
2002;06;"Jaguariúna - SP";59005293;418126
2002;06;"Monte Mor - SP";3142874;711138
2002;06;"Morungaba - SP";83335;4735
2002;06;"Nova Odessa - SP";1375932;772636
2002;06;"Paulínia - SP";24981159;53904524
2002;06;"Pedreira - SP";90375;55270
2002;06;"Santa Bárbara d'Oeste - SP";1007603;66997
2002;06;"Santo Antônio de Posse - SP";410937;2061136
2002;06;"Sumaré - SP";20504758;5702053
2002;06;"Valinhos - SP";5285471;1163509
2002;06;"Vinhedo - SP";13865659;5359066
2002;05;"Artur Nogueira - SP";324432;135997
2002;05;"Campinas - SP";61651180;8150887
2002;05;"Cosmópolis - SP";4214986;294704
2002;05;"Engenheiro Coelho - SP";91082;303349
2002;05;"Holambra - SP";257568;127207
2002;05;"Hortolândia - SP";18833479;3006702
2002;05;"Indaiatuba - SP";13025905;14401567
2002;05;"Itatiba - SP";4359838;897511
2002;05;"Jaguariúna - SP";44292292;384281
2002;05;"Monte Mor - SP";5799790;374433
2002;05;"Morungaba - SP";3468;20
2002;05;"Nova Odessa - SP";2073778;990262
2002;05;"Paulínia - SP";22790005;52794838
2002;05;"Pedreira - SP";69417;10895
2002;05;"Santa Bárbara d'Oeste - SP";1235634;237198
2002;05;"Santo Antônio de Posse - SP";233587;532575
2002;05;"Sumaré - SP";20682205;5953425
2002;05;"Valinhos - SP";8784157;3210458
2002;05;"Vinhedo - SP";14780894;4908392
2002;04;"Artur Nogueira - SP";129623;68524
2002;04;"Campinas - SP";72836144;15067303
2002;04;"Cosmópolis - SP";4784359;275586
2002;04;"Engenheiro Coelho - SP";49586;182879
2002;04;"Holambra - SP";251345;84424
2002;04;"Hortolândia - SP";21201779;3281749
2002;04;"Indaiatuba - SP";15039501;16165498
2002;04;"Itatiba - SP";5197637;669621
2002;04;"Jaguariúna - SP";64038645;493201
2002;04;"Monte Mor - SP";5830936;499869
2002;04;"Morungaba - SP";13411;880
2002;04;"Nova Odessa - SP";2794151;1296770
2002;04;"Paulínia - SP";26648929;55750675
2002;04;"Pedreira - SP";58464;17017
2002;04;"Santa Bárbara d'Oeste - SP";1712158;220931
2002;04;"Santo Antônio de Posse - SP";497013;1904050
2002;04;"Sumaré - SP";17573399;5023991
2002;04;"Valinhos - SP";6406660;1854340
2002;04;"Vinhedo - SP";12946755;4722822
2002;03;"Artur Nogueira - SP";314488;77945
2002;03;"Campinas - SP";67898217;8285817
2002;03;"Cosmópolis - SP";3146946;284512
2002;03;"Engenheiro Coelho - SP";28820;151827
2002;03;"Holambra - SP";350389;194915
2002;03;"Hortolândia - SP";25689184;11245078
2002;03;"Indaiatuba - SP";15001943;17228794
2002;03;"Itatiba - SP";4570763;572100
2002;03;"Jaguariúna - SP";40805827;339751
2002;03;"Monte Mor - SP";3960428;1082294
2002;03;"Morungaba - SP";4185;696
2002;03;"Nova Odessa - SP";2269521;1175327
2002;03;"Paulínia - SP";16651015;22537379
2002;03;"Pedreira - SP";31453;3060
2002;03;"Santa Bárbara d'Oeste - SP";993553;107825
2002;03;"Santo Antônio de Posse - SP";393107;2036830
2002;03;"Sumaré - SP";13928141;4136031
2002;03;"Valinhos - SP";6919865;1557942
2002;03;"Vinhedo - SP";14915778;5731727
2002;02;"Artur Nogueira - SP";228766;90279
2002;02;"Campinas - SP";71540352;12980919
2002;02;"Cosmópolis - SP";2255421;248452
2002;02;"Engenheiro Coelho - SP";103033;253471
2002;02;"Holambra - SP";501374;188932
2002;02;"Hortolândia - SP";21671378;4243047
2002;02;"Indaiatuba - SP";10691798;15291516
2002;02;"Itatiba - SP";3137327;449930
2002;02;"Jaguariúna - SP";38351083;429581
2002;02;"Monte Mor - SP";3747023;576079
2002;02;"Morungaba - SP";16770;433
2002;02;"Nova Odessa - SP";1708659;813904
2002;02;"Paulínia - SP";26069355;20999748
2002;02;"Pedreira - SP";53415;7998
2002;02;"Santa Bárbara d'Oeste - SP";1331639;180862
2002;02;"Santo Antônio de Posse - SP";355546;4459829
2002;02;"Sumaré - SP";14033132;4912627
2002;02;"Valinhos - SP";7881692;3843190
2002;02;"Vinhedo - SP";13241434;6193852
2002;01;"Artur Nogueira - SP";217536;47210
2002;01;"Campinas - SP";79044926;7971137
2002;01;"Cosmópolis - SP";2710408;394411
2002;01;"Engenheiro Coelho - SP";80409;447777
2002;01;"Holambra - SP";300222;130865
2002;01;"Hortolândia - SP";20439565;3225534
2002;01;"Indaiatuba - SP";21265832;14681763
2002;01;"Itatiba - SP";4085907;973504
2002;01;"Jaguariúna - SP";44061505;315983
2002;01;"Monte Mor - SP";2062593;838458
2002;01;"Morungaba - SP";36803;2240
2002;01;"Nova Odessa - SP";2910955;1038209
2002;01;"Paulínia - SP";27890303;27580606
2002;01;"Pedreira - SP";44981;6067
2002;01;"Santa Bárbara d'Oeste - SP";1288457;251220
2002;01;"Santo Antônio de Posse - SP";647189;2444354
2002;01;"Sumaré - SP";12028103;4077746
2002;01;"Valinhos - SP";8919085;2259141
2002;01;"Vinhedo - SP";14776554;7222134
2001;12;"Artur Nogueira - SP";210133;86925
2001;12;"Campinas - SP";60158471;10430673
2001;12;"Cosmópolis - SP";1678599;284165
2001;12;"Engenheiro Coelho - SP";46586;154127
2001;12;"Holambra - SP";189151;112236
2001;12;"Hortolândia - SP";25390431;3211202
2001;12;"Indaiatuba - SP";20881647;9171491
2001;12;"Itatiba - SP";2711651;641669
2001;12;"Jaguariúna - SP";32871256;395585
2001;12;"Monte Mor - SP";3549782;419067
2001;12;"Morungaba - SP";415087;24166
2001;12;"Nova Odessa - SP";1816715;658634
2001;12;"Paulínia - SP";23907058;20050175
2001;12;"Pedreira - SP";58100;13932
2001;12;"Santa Bárbara d'Oeste - SP";1050533;311437
2001;12;"Santo Antônio de Posse - SP";574383;3562734
2001;12;"Sumaré - SP";10590764;2487813
2001;12;"Valinhos - SP";3872349;973772
2001;12;"Vinhedo - SP";12347580;5003266
2001;11;"Artur Nogueira - SP";311053;110267
2001;11;"Campinas - SP";71463702;11586053
2001;11;"Cosmópolis - SP";3950482;1045855
2001;11;"Engenheiro Coelho - SP";53459;57609
2001;11;"Holambra - SP";615460;272971
2001;11;"Hortolândia - SP";19745412;2971715
2001;11;"Indaiatuba - SP";29255055;15159629
2001;11;"Itatiba - SP";3736089;940387
2001;11;"Jaguariúna - SP";64439303;402762
2001;11;"Monte Mor - SP";4723750;707041
2001;11;"Morungaba - SP";189670;19023
2001;11;"Nova Odessa - SP";2143429;786344
2001;11;"Paulínia - SP";33764200;56228865
2001;11;"Pedreira - SP";37535;7915
2001;11;"Santa Bárbara d'Oeste - SP";1524629;335414
2001;11;"Santo Antônio de Posse - SP";1203579;8235921
2001;11;"Sumaré - SP";13701029;3711025
2001;11;"Valinhos - SP";6960646;1678752
2001;11;"Vinhedo - SP";14192444;5567236
2001;10;"Artur Nogueira - SP";320701;94336
2001;10;"Campinas - SP";82582106;29537678
2001;10;"Cosmópolis - SP";4359292;833321
2001;10;"Engenheiro Coelho - SP";39084;103614
2001;10;"Holambra - SP";252972;121914
2001;10;"Hortolândia - SP";21118689;3666323
2001;10;"Indaiatuba - SP";21216487;6309715
2001;10;"Itatiba - SP";4245200;732285
2001;10;"Jaguariúna - SP";81954535;991686
2001;10;"Monte Mor - SP";4750104;508346
2001;10;"Morungaba - SP";58577;1212
2001;10;"Nova Odessa - SP";2874745;916650
2001;10;"Paulínia - SP";30838319;69473491
2001;10;"Pedreira - SP";137774;57124
2001;10;"Santa Bárbara d'Oeste - SP";3105579;254581
2001;10;"Santo Antônio de Posse - SP";862315;5663309
2001;10;"Sumaré - SP";17111056;4248194
2001;10;"Valinhos - SP";7604551;3528118
2001;10;"Vinhedo - SP";16653107;7143858
2001;09;"Artur Nogueira - SP";134164;44760
2001;09;"Campinas - SP";85882775;32663047
2001;09;"Cosmópolis - SP";2549706;376664
2001;09;"Engenheiro Coelho - SP";28215;152454
2001;09;"Holambra - SP";294847;163659
2001;09;"Hortolândia - SP";23634803;4716236
2001;09;"Indaiatuba - SP";13136792;12981881
2001;09;"Itatiba - SP";4029407;993172
2001;09;"Jaguariúna - SP";45585617;1051560
2001;09;"Monte Mor - SP";2544513;184919
2001;09;"Morungaba - SP";164027;11450
2001;09;"Nova Odessa - SP";1600756;549536
2001;09;"Paulínia - SP";50275533;70932296
2001;09;"Pedreira - SP";92275;59767
2001;09;"Santa Bárbara d'Oeste - SP";1059803;101141
2001;09;"Santo Antônio de Posse - SP";302971;1064946
2001;09;"Sumaré - SP";16017043;3756419
2001;09;"Valinhos - SP";5978511;2537729
2001;09;"Vinhedo - SP";12151954;4865992
2001;08;"Artur Nogueira - SP";324232;126588
2001;08;"Campinas - SP";106170651;32594367
2001;08;"Cosmópolis - SP";2918005;268982
2001;08;"Engenheiro Coelho - SP";44059;284006
2001;08;"Holambra - SP";313927;112487
2001;08;"Hortolândia - SP";23150140;2796890
2001;08;"Indaiatuba - SP";12439384;14083758
2001;08;"Itatiba - SP";6184567;848710
2001;08;"Jaguariúna - SP";64437406;1101012
2001;08;"Monte Mor - SP";4943438;350597
2001;08;"Morungaba - SP";363354;18729
2001;08;"Nova Odessa - SP";2131772;723447
2001;08;"Paulínia - SP";35585713;73583861
2001;08;"Pedreira - SP";62354;25719
2001;08;"Santa Bárbara d'Oeste - SP";2192575;159511
2001;08;"Santo Antônio de Posse - SP";744560;3334685
2001;08;"Sumaré - SP";22286096;5529751
2001;08;"Valinhos - SP";8604195;2949018
2001;08;"Vinhedo - SP";16365330;6851706
2001;07;"Artur Nogueira - SP";223588;103926
2001;07;"Campinas - SP";108341235;27078129
2001;07;"Cosmópolis - SP";7506354;990429
2001;07;"Engenheiro Coelho - SP";506649;14597
2001;07;"Holambra - SP";364988;143920
2001;07;"Hortolândia - SP";26418885;6825180
2001;07;"Indaiatuba - SP";18204157;19570719
2001;07;"Itatiba - SP";5940555;868641
2001;07;"Jaguariúna - SP";77707173;1684041
2001;07;"Monte Mor - SP";4207223;596685
2001;07;"Morungaba - SP";351870;18507
2001;07;"Nova Odessa - SP";2697142;954513
2001;07;"Paulínia - SP";30164025;68033383
2001;07;"Pedreira - SP";105645;102475
2001;07;"Santa Bárbara d'Oeste - SP";2668419;225899
2001;07;"Santo Antônio de Posse - SP";673206;3044141
2001;07;"Sumaré - SP";19531905;5437280
2001;07;"Valinhos - SP";6714420;2181218
2001;07;"Vinhedo - SP";14164092;5474190
2001;06;"Artur Nogueira - SP";278381;52531
2001;06;"Campinas - SP";95695159;14044466
2001;06;"Cosmópolis - SP";3283486;244190
2001;06;"Engenheiro Coelho - SP";265476;159227
2001;06;"Holambra - SP";339843;116173
2001;06;"Hortolândia - SP";30594504;1899678
2001;06;"Indaiatuba - SP";18182392;9253963
2001;06;"Itatiba - SP";5113455;1245099
2001;06;"Jaguariúna - SP";55582057;2870628
2001;06;"Monte Mor - SP";3407953;540527
2001;06;"Morungaba - SP";7858;161
2001;06;"Nova Odessa - SP";1752780;743475
2001;06;"Paulínia - SP";27902068;31819873
2001;06;"Pedreira - SP";47864;13394
2001;06;"Santa Bárbara d'Oeste - SP";1893552;235151
2001;06;"Santo Antônio de Posse - SP";509286;3135750
2001;06;"Sumaré - SP";20109033;4230071
2001;06;"Valinhos - SP";7617588;2192164
2001;06;"Vinhedo - SP";12730180;5207946
2001;05;"Artur Nogueira - SP";401966;161245
2001;05;"Campinas - SP";114772049;18444228
2001;05;"Cosmópolis - SP";4178304;347212
2001;05;"Engenheiro Coelho - SP";73958;14749
2001;05;"Holambra - SP";417833;198185
2001;05;"Hortolândia - SP";22511149;1131466
2001;05;"Indaiatuba - SP";22360991;25818949
2001;05;"Itatiba - SP";5212941;1323023
2001;05;"Jaguariúna - SP";62769913;6300115
2001;05;"Monte Mor - SP";6059569;890862
2001;05;"Morungaba - SP";16539;723
2001;05;"Nova Odessa - SP";2372575;811298
2001;05;"Paulínia - SP";24984703;39937136
2001;05;"Pedreira - SP";39556;3973
2001;05;"Santa Bárbara d'Oeste - SP";2238473;136284
2001;05;"Santo Antônio de Posse - SP";904911;6980895
2001;05;"Sumaré - SP";26039959;5192625
2001;05;"Valinhos - SP";8930585;3826325
2001;05;"Vinhedo - SP";20155320;8645721
2001;04;"Artur Nogueira - SP";162072;55705
2001;04;"Campinas - SP";109775296;15441798
2001;04;"Cosmópolis - SP";3041060;263713
2001;04;"Engenheiro Coelho - SP";231390;2712
2001;04;"Holambra - SP";368884;147090
2001;04;"Hortolândia - SP";18858879;1196692
2001;04;"Indaiatuba - SP";25236697;16864652
2001;04;"Itatiba - SP";5598144;1173152
2001;04;"Jaguariúna - SP";57845392;3183913
2001;04;"Monte Mor - SP";6604794;389697
2001;04;"Morungaba - SP";39698;4184
2001;04;"Nova Odessa - SP";1478486;589146
2001;04;"Paulínia - SP";33805387;27354161
2001;04;"Pedreira - SP";53455;39107
2001;04;"Santa Bárbara d'Oeste - SP";2099094;112515
2001;04;"Santo Antônio de Posse - SP";152683;26507
2001;04;"Sumaré - SP";20376311;3962803
2001;04;"Valinhos - SP";5289426;2419538
2001;04;"Vinhedo - SP";13301513;4675779
2001;03;"Artur Nogueira - SP";250523;74239
2001;03;"Campinas - SP";116639298;19720837
2001;03;"Cosmópolis - SP";5384676;405650
2001;03;"Engenheiro Coelho - SP";16076;2297
2001;03;"Holambra - SP";479219;161250
2001;03;"Hortolândia - SP";40678014;1879208
2001;03;"Indaiatuba - SP";22326504;11853020
2001;03;"Itatiba - SP";5510587;1181685
2001;03;"Jaguariúna - SP";36676127;357075
2001;03;"Monte Mor - SP";4824743;738684
2001;03;"Morungaba - SP";3822;258
2001;03;"Nova Odessa - SP";3063720;873292
2001;03;"Paulínia - SP";42809562;35081456
2001;03;"Pedreira - SP";111543;15261
2001;03;"Santa Bárbara d'Oeste - SP";2679134;206310
2001;03;"Santo Antônio de Posse - SP";1185144;7211173
2001;03;"Sumaré - SP";21953469;5281319
2001;03;"Valinhos - SP";7911338;3476760
2001;03;"Vinhedo - SP";17124021;6345205
2001;02;"Artur Nogueira - SP";233672;35734
2001;02;"Campinas - SP";77502753;10997705
2001;02;"Cosmópolis - SP";3403542;655274
2001;02;"Engenheiro Coelho - SP";4180;1200
2001;02;"Holambra - SP";250951;169025
2001;02;"Hortolândia - SP";20057463;1306511
2001;02;"Indaiatuba - SP";13904437;22605615
2001;02;"Itatiba - SP";3792622;990890
2001;02;"Jaguariúna - SP";42553457;3384305
2001;02;"Monte Mor - SP";4365318;402910
2001;02;"Morungaba - SP";12604;4224
2001;02;"Nova Odessa - SP";1440805;529375
2001;02;"Paulínia - SP";23533942;22527257
2001;02;"Pedreira - SP";117114;9555
2001;02;"Santa Bárbara d'Oeste - SP";2386935;193557
2001;02;"Santo Antônio de Posse - SP";759225;7736329
2001;02;"Sumaré - SP";15642363;3400072
2001;02;"Valinhos - SP";6432811;4918456
2001;02;"Vinhedo - SP";11955368;5082557
2001;01;"Artur Nogueira - SP";234600;90218
2001;01;"Campinas - SP";104051782;14738548
2001;01;"Cosmópolis - SP";4765410;3758794
2001;01;"Engenheiro Coelho - SP";23916;4726
2001;01;"Holambra - SP";473253;149199
2001;01;"Hortolândia - SP";27931914;1230097
2001;01;"Indaiatuba - SP";21959887;14340961
2001;01;"Itatiba - SP";4813378;2143654
2001;01;"Jaguariúna - SP";62012717;1904452
2001;01;"Monte Mor - SP";5652171;1230532
2001;01;"Morungaba - SP";151798;45501
2001;01;"Nova Odessa - SP";2064683;694038
2001;01;"Paulínia - SP";35283921;38254525
2001;01;"Pedreira - SP";46314;5413
2001;01;"Santa Bárbara d'Oeste - SP";3452318;828100
2001;01;"Santo Antônio de Posse - SP";1221436;6339888
2001;01;"Sumaré - SP";21088515;4329234
2001;01;"Valinhos - SP";10177453;2762567
2001;01;"Vinhedo - SP";15205001;6720177
2000;12;"Artur Nogueira - SP";363072;90350
2000;12;"Campinas - SP";98452181;12514410
2000;12;"Cosmópolis - SP";2056322;292417
2000;12;"Engenheiro Coelho - SP";10283;1445
2000;12;"Holambra - SP";288194;71334
2000;12;"Hortolândia - SP";62333790;1517549
2000;12;"Indaiatuba - SP";19177635;15449851
2000;12;"Itatiba - SP";5295559;1707612
2000;12;"Jaguariúna - SP";35489814;372495
2000;12;"Monte Mor - SP";5166070;340326
2000;12;"Morungaba - SP";1286198;170999
2000;12;"Nova Odessa - SP";1814549;610527
2000;12;"Paulínia - SP";32083716;76452993
2000;12;"Pedreira - SP";97207;22850
2000;12;"Santa Bárbara d'Oeste - SP";3067301;522170
2000;12;"Santo Antônio de Posse - SP";902512;8729466
2000;12;"Sumaré - SP";16607016;3814835
2000;12;"Valinhos - SP";6075058;1840595
2000;12;"Vinhedo - SP";12521393;4236238
2000;11;"Artur Nogueira - SP";270406;80413
2000;11;"Campinas - SP";108424886;20913902
2000;11;"Cosmópolis - SP";4597933;4984243
2000;11;"Engenheiro Coelho - SP";2979;600
2000;11;"Holambra - SP";373884;173704
2000;11;"Hortolândia - SP";23145144;1281061
2000;11;"Indaiatuba - SP";17726540;8218609
2000;11;"Itatiba - SP";6621779;1160869
2000;11;"Jaguariúna - SP";60291049;4666924
2000;11;"Monte Mor - SP";4696365;443712
2000;11;"Morungaba - SP";14600;1780
2000;11;"Nova Odessa - SP";1756644;570213
2000;11;"Paulínia - SP";40992557;83322857
2000;11;"Pedreira - SP";51288;4554
2000;11;"Santa Bárbara d'Oeste - SP";3080088;500645
2000;11;"Santo Antônio de Posse - SP";1613965;13038868
2000;11;"Sumaré - SP";21139226;4437596
2000;11;"Valinhos - SP";9231650;3394000
2000;11;"Vinhedo - SP";15334809;5741360
2000;10;"Artur Nogueira - SP";199475;26295
2000;10;"Campinas - SP";121533322;14080199
2000;10;"Cosmópolis - SP";2853261;1524574
2000;10;"Engenheiro Coelho - SP";23898;3140
2000;10;"Holambra - SP";196589;64995
2000;10;"Hortolândia - SP";28448202;2549296
2000;10;"Indaiatuba - SP";18383601;25570573
2000;10;"Itatiba - SP";5783480;1973033
2000;10;"Jaguariúna - SP";91556163;5456870
2000;10;"Monte Mor - SP";4231070;443104
2000;10;"Morungaba - SP";41071;794
2000;10;"Nova Odessa - SP";1756826;748333
2000;10;"Paulínia - SP";38304087;87054451
2000;10;"Pedreira - SP";82739;44024
2000;10;"Santa Bárbara d'Oeste - SP";2974378;599028
2000;10;"Santo Antônio de Posse - SP";1794298;11862539
2000;10;"Sumaré - SP";20043007;4110584
2000;10;"Valinhos - SP";8276418;2750307
2000;10;"Vinhedo - SP";16295956;7140022
2000;09;"Artur Nogueira - SP";262982;89982
2000;09;"Campinas - SP";116746383;17763989
2000;09;"Cosmópolis - SP";4208992;469478
2000;09;"Engenheiro Coelho - SP";1511;3
2000;09;"Holambra - SP";308761;125993
2000;09;"Hortolândia - SP";28785096;1435374
2000;09;"Indaiatuba - SP";18071609;8333156
2000;09;"Itatiba - SP";5625648;1408883
2000;09;"Jaguariúna - SP";99323893;3668136
2000;09;"Monte Mor - SP";3811016;316035
2000;09;"Morungaba - SP";1052004;2507
2000;09;"Nova Odessa - SP";1315347;444863
2000;09;"Paulínia - SP";42164756;80964060
2000;09;"Pedreira - SP";63719;6099
2000;09;"Santa Bárbara d'Oeste - SP";3445672;887640
2000;09;"Santo Antônio de Posse - SP";1771337;12671073
2000;09;"Sumaré - SP";24634749;4502775
2000;09;"Valinhos - SP";10679984;4634254
2000;09;"Vinhedo - SP";10336964;4451457
2000;08;"Artur Nogueira - SP";312733;143007
2000;08;"Campinas - SP";125488213;27613633
2000;08;"Cosmópolis - SP";3199033;267179
2000;08;"Engenheiro Coelho - SP";15267;3002
2000;08;"Holambra - SP";270784;109309
2000;08;"Hortolândia - SP";25238901;1466524
2000;08;"Indaiatuba - SP";21091085;17657242
2000;08;"Itatiba - SP";5300239;1597340
2000;08;"Jaguariúna - SP";92291052;1822928
2000;08;"Monte Mor - SP";5537464;325760
2000;08;"Morungaba - SP";251393;6663
2000;08;"Nova Odessa - SP";2993297;885332
2000;08;"Paulínia - SP";52827221;91085965
2000;08;"Pedreira - SP";33000;3865
2000;08;"Santa Bárbara d'Oeste - SP";5175525;922715
2000;08;"Santo Antônio de Posse - SP";1110924;5045871
2000;08;"Sumaré - SP";28311716;5014568
2000;08;"Valinhos - SP";7021302;2726461
2000;08;"Vinhedo - SP";15639580;5235192
2000;07;"Artur Nogueira - SP";200830;56816
2000;07;"Campinas - SP";130932579;18472453
2000;07;"Cosmópolis - SP";4286055;222754
2000;07;"Engenheiro Coelho - SP";35017;5062
2000;07;"Holambra - SP";360571;175359
2000;07;"Hortolândia - SP";22536739;1796587
2000;07;"Indaiatuba - SP";17912142;15468030
2000;07;"Itatiba - SP";6455151;2089438
2000;07;"Jaguariúna - SP";72263713;3651440
2000;07;"Monte Mor - SP";5510755;408163
2000;07;"Morungaba - SP";1209;140
2000;07;"Nova Odessa - SP";2852758;1049525
2000;07;"Paulínia - SP";35845735;28091769
2000;07;"Pedreira - SP";149045;4285
2000;07;"Santa Bárbara d'Oeste - SP";3662747;893253
2000;07;"Santo Antônio de Posse - SP";223715;35617
2000;07;"Sumaré - SP";20074489;4322158
2000;07;"Valinhos - SP";7676741;2427473
2000;07;"Vinhedo - SP";13296790;4872060
2000;06;"Artur Nogueira - SP";240461;82969
2000;06;"Campinas - SP";123494163;20382992
2000;06;"Cosmópolis - SP";3676030;191968
2000;06;"Engenheiro Coelho - SP";17631;2558
2000;06;"Holambra - SP";377410;108752
2000;06;"Hortolândia - SP";27729035;1363161
2000;06;"Indaiatuba - SP";19209266;11964875
2000;06;"Itatiba - SP";4624846;1884803
2000;06;"Jaguariúna - SP";79229227;2486919
2000;06;"Monte Mor - SP";3057400;268769
2000;06;"Morungaba - SP";184084;17987
2000;06;"Nova Odessa - SP";2298554;803903
2000;06;"Paulínia - SP";29685260;32374063
2000;06;"Pedreira - SP";67367;37495
2000;06;"Santa Bárbara d'Oeste - SP";3182503;982959
2000;06;"Santo Antônio de Posse - SP";338192;79364
2000;06;"Sumaré - SP";29242866;4221689
2000;06;"Valinhos - SP";6307788;1331436
2000;06;"Vinhedo - SP";11500672;4185464
2000;05;"Artur Nogueira - SP";475475;154533
2000;05;"Campinas - SP";113812190;13118521
2000;05;"Cosmópolis - SP";6343700;890140
2000;05;"Engenheiro Coelho - SP";18615;1564
2000;05;"Holambra - SP";515410;121094
2000;05;"Hortolândia - SP";18146305;1844966
2000;05;"Indaiatuba - SP";18375364;15080671
2000;05;"Itatiba - SP";4339118;1977541
2000;05;"Jaguariúna - SP";80088915;2935252
2000;05;"Monte Mor - SP";5819632;493098
2000;05;"Morungaba - SP";4916;433
2000;05;"Nova Odessa - SP";2704065;1033924
2000;05;"Paulínia - SP";33428023;39555859
