"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
1,"Animal Products",101,"Live animals",10101,"Horses",5473280
1,"Animal Products",101,"Live animals",10102,"Bovine",220123264
1,"Animal Products",101,"Live animals",10103,"Pigs",3869149
1,"Animal Products",101,"Live animals",10105,"Poultry",79330593
1,"Animal Products",101,"Live animals",10106,"Other Animals",307026
1,"Animal Products",102,"Meat and edible meat offal",10201,"Bovine Meat",779205488
1,"Animal Products",102,"Meat and edible meat offal",10202,"Frozen Bovine Meat",6687268590
1,"Animal Products",102,"Meat and edible meat offal",10203,"Pig Meat",2126394117
1,"Animal Products",102,"Meat and edible meat offal",10204,"Sheep and Goat Meat",3686039
1,"Animal Products",102,"Meat and edible meat offal",10205,"Horse Meat",7849561.000000001
1,"Animal Products",102,"Meat and edible meat offal",10206,"Edible Offal",433672828
1,"Animal Products",102,"Meat and edible meat offal",10207,"Poultry Meat",5591398377
1,"Animal Products",102,"Meat and edible meat offal",10208,"Other Meat",238245
1,"Animal Products",102,"Meat and edible meat offal",10209,"Animal Fat",1887782
1,"Animal Products",102,"Meat and edible meat offal",10210,"Preserved Meat",267295778
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10301,"Live Fish",5721992
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10302,"Non-fillet Fresh Fish",30363187
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10303,"Non-fillet Frozen Fish",99841888
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10304,"Fish Fillets",11193163
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10305,"Processed Fish",28709648
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10306,"Crustaceans",82612222
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10307,"Molluscs",419174
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10401,"Milk",18034940
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10402,"Concentrated Milk",24986622
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10403,"Fermented Milk Products",1452098
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10404,"Whey",1559277
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10405,"Butter",1482181
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10406,"Cheese",19109059
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10407,"Eggs",42916054
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10408,"Processed Egg Products",5429457
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10409,"Honey",98963634
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10410,"Other Edible Animal Products",7497101
1,"Animal Products",105,"Animal originated products; not elsewhere specified or included",10501,"Human Hair",777482.9999999999
1,"Animal Products",105,"Animal originated products; not elsewhere specified or included",10502,"Pig Hair",252800
1,"Animal Products",105,"Animal originated products; not elsewhere specified or included",10504,"Animal Organs",334169332
1,"Animal Products",105,"Animal originated products; not elsewhere specified or included",10505,"Bird Feathers and Skins",3196954
1,"Animal Products",105,"Animal originated products; not elsewhere specified or included",10506,"Processed Bones",8727717
1,"Animal Products",105,"Animal originated products; not elsewhere specified or included",10507,"Raw Bones",6234649
1,"Animal Products",105,"Animal originated products; not elsewhere specified or included",10508,"Coral and Shells",4834
1,"Animal Products",105,"Animal originated products; not elsewhere specified or included",10510,"Pharmaceutical Animal Products",88255574
1,"Animal Products",105,"Animal originated products; not elsewhere specified or included",10511,"Other Inedible Animal Products",174779384
2,"Vegetable Products",206,"Trees and other live plants",20601,"Bulbs and Roots",5471217
2,"Vegetable Products",206,"Trees and other live plants",20602,"Other Live Plants",6253827
2,"Vegetable Products",206,"Trees and other live plants",20603,"Cut Flowers",980067
2,"Vegetable Products",206,"Trees and other live plants",20604,"Foliage",2003687
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20701,"Potatoes",3051329
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20702,"Tomatoes",1553281
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20703,"Onions",9419266
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20704,"Cabbages",782798
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20705,"Lettuce",624639
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20706,"Root Vegetables",4630882
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20707,"Cucumbers",152574
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20708,"Legumes",257451
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20709,"Other Vegetables",9245985
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20710,"Frozen Vegetables",1019770
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20711,"Preserved Vegetables",1460405
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20712,"Dried Vegetables",662998
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20713,"Dried Legumes",150649585
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20714,"Cassava",6868247
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20801,"Coconuts, Brazil Nuts, and Cashews",114529221
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20802,"Other Nuts",21334426
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20803,"Bananas",26847961
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20804,"Tropical Fruits",289775555
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20805,"Citrus",119216814
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20806,"Grapes",120258279
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20807,"Melons",263593528
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20808,"Apples and Pears",41909360
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20809,"Pitted Fruits",414649
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20810,"Other Fruits",3668851
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20811,"Frozen Fruits and Nuts",11627986
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20812,"Preserved Fruits and Nuts",1343807
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20813,"Dried Fruits",3230799
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20814,"Citrus and Melon Peels",2516025
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20901,"Coffee",5081092421
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20902,"Tea",1608305
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20903,"Maté",88044398
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20904,"Pepper",199610330
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20905,"Vanilla",165239
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20906,"Cinnamon",38821
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20907,"Cloves",19019145
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20908,"Nutmeg, mace and cardamons",22320
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20909,"Spice Seeds",248100
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20910,"Spices",62125744
2,"Vegetable Products",210,"Cereals",21001,"Wheat",126480185
2,"Vegetable Products",210,"Cereals",21002,"Rye",4149
2,"Vegetable Products",210,"Cereals",21003,"Barley",4391
2,"Vegetable Products",210,"Cereals",21004,"Oats",722008
2,"Vegetable Products",210,"Cereals",21005,"Corn",5947093852
2,"Vegetable Products",210,"Cereals",21006,"Rice",523746276
2,"Vegetable Products",210,"Cereals",21007,"Sorghum",3372070
2,"Vegetable Products",210,"Cereals",21008,"Buckwheat",1485578
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21101,"Wheat Flours",18788277
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21102,"Cereal Flours",52710203
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21103,"Cereal Meal and Pellets",18695647
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21104,"Processed Cereals",12354389
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21105,"Potato Flours",661774
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21106,"Legume Flours",22435146
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21107,"Malt",3003080
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21108,"Starches",36366809
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21109,"Wheat Gluten",13.999999999999998
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21201,"Soybeans",28640124492
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21202,"Ground Nuts",319944261
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21204,"Linseed",11756
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21205,"Rapeseed",3246392.9999999995
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21206,"Sunflower Seeds",227350
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21207,"Other Oily Seeds",79308221
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21208,"Oil Seed Flower",17152949
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21209,"Sowing Seeds",72209796
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21210,"Hops",97738
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21211,"Perfume Plants",9799570
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21212,"Locust beans, seaweed, sugar beet, cane, for food",2620518
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21213,"Cereal Straws",129311
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21214,"Forage Crops",29611.000000000004
2,"Vegetable Products",213,"Lac; gums, resins and other vegetable saps and extracts",21301,"Insect Resins",25403870
2,"Vegetable Products",213,"Lac; gums, resins and other vegetable saps and extracts",21302,"Vegetable Saps",104607068
2,"Vegetable Products",214,"Vegetable plaiting materials",21401,"Vegetable Plaiting Materials",69084
2,"Vegetable Products",214,"Vegetable plaiting materials",21404,"Other Vegetable Products",11939787
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31501,"Pig and Poultry Fat",3680242
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31502,"Bovine, Sheep, and Goat Fat",9330792
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31504,"Fish Oil",2278898.9999999995
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31505,"Wool Grease",2580656
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31506,"Other Animal Fats",577091
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31507,"Soybean Oil",766605743
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31508,"Ground Nut Oil",112220753
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31509,"Pure Olive Oil",641169
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31510,"Olive Oil",7034
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31511,"Palm Oil",11013142
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31512,"Seed Oils",4748187
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31513,"Coconut Oil",3540870
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31514,"Rapeseed Oil",978964
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31515,"Other Pure Vegetable Oils",53196994
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31516,"Other Vegetable Oils",5919135
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31517,"Margarine",65410305
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31518,"Inedible Fats and Oils",17241897
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31519,"Stearic Acid",22584093
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31520,"Glycerol",131130893
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31521,"Waxes",102042620
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31522,"Fat and Oil Residues",1497511
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41601,"Sausages",116126989
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41602,"Other Prepared Meat",909760007
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41603,"Animal Extracts",34035160
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41604,"Processed Fish",11839999
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41605,"Processed Crustaceans",1032385
4,"Foodstuffs",417,"Sugars and sugar confectionery",41701,"Raw Sugar",8950483111
4,"Foodstuffs",417,"Sugars and sugar confectionery",41702,"Other Sugars",15579866
4,"Foodstuffs",417,"Sugars and sugar confectionery",41703,"Molasses",278861
4,"Foodstuffs",417,"Sugars and sugar confectionery",41704,"Confectionery Sugar",128759336
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41801,"Cocoa Beans",2745615
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41802,"Cocoa Shells",171229
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41803,"Cocoa Paste",21715601
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41804,"Cocoa Butter",133366976
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41805,"Cocoa Powder",51185019
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41806,"Chocolate",99467014
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41901,"Malt Extract",134417142
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41902,"Pasta",25020039
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41903,"Tapioca",4579964
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41904,"Prepared Cereals",16425260
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41905,"Baked Goods",126763576
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42001,"Pickled Foods",1453384
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42002,"Processed Tomatoes",5374209
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42003,"Processed Mushrooms",331193
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42004,"Other Frozen Vegetables",1104837
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42005,"Other Processed Vegetables",28865060
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42006,"Sugar Preserved Foods",2264544
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42007,"Jams",21228575
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42008,"Other Processed Fruits and Nuts",107454354
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42009,"Fruit Juice",1718032010
4,"Foodstuffs",421,"Miscellaneous edible preparations",42101,"Coffee and Tea Extracts",542123443
4,"Foodstuffs",421,"Miscellaneous edible preparations",42102,"Yeast",115275028
4,"Foodstuffs",421,"Miscellaneous edible preparations",42103,"Sauces and Seasonings",19480774
4,"Foodstuffs",421,"Miscellaneous edible preparations",42104,"Soups and Broths",6360640
4,"Foodstuffs",421,"Miscellaneous edible preparations",42105,"Ice Cream",7209814
4,"Foodstuffs",421,"Miscellaneous edible preparations",42106,"Other Edible Preparations",422551965
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42201,"Water",2268726
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42202,"Flavored Water",17809066
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42203,"Beer",93742358
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42204,"Wine",8385304
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42205,"Vermouth",135085
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42206,"Other Fermented Beverages",4362585
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42207,"Alcohol > 80% ABV",1202559586
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42208,"Hard Liquor",30413084
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42209,"Vinegar",1210933
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42301,"Animal Meal and Pellets",98341601
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42302,"Bran",27817653
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42303,"Starch Residue",27520007
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42304,"Soybean Meal",5988546510
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42305,"Ground Nut Meal",2406035
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42306,"Other Vegetable Residues",1660991.9999999998
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42307,"Wine Lees",760175
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42308,"Other Vegetable Residues and Waste",105060351
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42309,"Animal Food",356789356
4,"Foodstuffs",424,"Tobacco and manufactured tobacco substitutes",42401,"Raw Tobacco",1149808622
4,"Foodstuffs",424,"Tobacco and manufactured tobacco substitutes",42402,"Rolled Tobacco",39829442
4,"Foodstuffs",424,"Tobacco and manufactured tobacco substitutes",42403,"Processed Tobacco",128947772
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52501,"Salt",31101127
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52502,"Iron Pyrites",110457
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52503,"Sulphur",1889359
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52504,"Graphite",26172256.999999996
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52505,"Sand",1167407
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52506,"Quartz",60576167
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52507,"Kaolin",145408452
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52508,"Clays",8200150
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52509,"Chalk",53650
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52510,"Calcium Phosphates",147861.99999999997
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52511,"Barium Sulphate",166243
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52512,"Siliceous Fossil Meals",299020
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52513,"Pumice",427350
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52514,"Slate",947173
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52515,"Marble, Travertine and Alabaster",17840460
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52516,"Granite",78088564
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52517,"Gravel and Crushed Stone",926756
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52518,"Dolomite",6574424
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52519,"Magnesium Carbonate",75193220
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52520,"Gypsum",965516
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52521,"Limestone",157712
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52522,"Quicklime",2105074
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52523,"Cement",24345384.999999996
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52524,"Asbestos",27928025
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52525,"Mica",2869738
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52526,"Soapstone",6996675
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52528,"Borax",75545
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52529,"Feldspar",3153233
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52530,"Other Mineral",30462651
5,"Mineral Products",526,"Ores, slag and ash",52601,"Iron Ore",26472746064
5,"Mineral Products",526,"Ores, slag and ash",52602,"Manganese Ore",355309288.00000006
5,"Mineral Products",526,"Ores, slag and ash",52603,"Copper Ore",2419169540
5,"Mineral Products",526,"Ores, slag and ash",52604,"Nickel Ore",93786451
5,"Mineral Products",526,"Ores, slag and ash",52606,"Aluminium Ore",173675163
5,"Mineral Products",526,"Ores, slag and ash",52607,"Lead Ore",18007766.999999996
5,"Mineral Products",526,"Ores, slag and ash",52608,"Zinc Ore",18756
5,"Mineral Products",526,"Ores, slag and ash",52609,"Tin Ores",9931317
5,"Mineral Products",526,"Ores, slag and ash",52610,"Chromium Ore",13820646
5,"Mineral Products",526,"Ores, slag and ash",52611,"Tungsten Ore",4104799.9999999995
5,"Mineral Products",526,"Ores, slag and ash",52612,"Uranium and Thorium Ore",1835058
5,"Mineral Products",526,"Ores, slag and ash",52613,"Molybdenum Ore",5316
5,"Mineral Products",526,"Ores, slag and ash",52614,"Titanium Ore",10808068
5,"Mineral Products",526,"Ores, slag and ash",52615,"Niobium, Tantalum, Vanadium and Zirconium Ore",26195270
5,"Mineral Products",526,"Ores, slag and ash",52616,"Precious Metal Ore",18132301
5,"Mineral Products",526,"Ores, slag and ash",52617,"Other Ores",319216
5,"Mineral Products",526,"Ores, slag and ash",52618,"Granulated Slag",35545991
5,"Mineral Products",526,"Ores, slag and ash",52619,"Slag Dross",996.9999999999999
5,"Mineral Products",526,"Ores, slag and ash",52620,"Non-Iron and Steel Slag, Ash and Residues",49478262
5,"Mineral Products",526,"Ores, slag and ash",52621,"Other Slag and Ash",1059835
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52701,"Coal Briquettes",490278
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52702,"Lignite",50788
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52703,"Peat",417022
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52704,"Coke",90626.00000000001
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52706,"Tar",10063599.000000002
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52707,"Coal Tar Oil",22884878
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52708,"Pitch Coke",29696
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52709,"Crude Petroleum",19829521743
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52710,"Refined Petroleum",4995066401
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52711,"Petroleum Gas",25704638
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52712,"Petroleum Jelly",6393837
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52713,"Petroleum Coke",172014804
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52714,"Asphalt",63326
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52715,"Asphalt Mixtures",5327628
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52716,"Electricity",1950245
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62801,"Halogens",4119270.9999999995
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62802,"Sulfur",1409
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62803,"Carbon",6592306
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62804,"Hydrogen",362663854
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62805,"Alkaline Metals",128907
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62806,"Hydrochloric Acid",37070
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62807,"Sulfuric Acid",105867
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62808,"Nitric Acids",715880
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62809,"Phosphoric Acid",22819622
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62810,"Boron",46977
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62811,"Other Inorganic Acids",23067550
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62812,"Halides",77423
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62813,"Nonmetal Sulfides",11391
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62814,"Ammonia",451159
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62815,"Sodium or Potassium Peroxides",12290400
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62816,"Magnesium Hydroxide and Peroxide",59797
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62817,"Zinc Oxide and Peroxide",1270783
